name,classification,GBS-A_Feb2024,GBS-A_Jun2024,GBS-A_Mar2013,GBS-B_Feb2024,GBS-B_Jun2024,GBS-C_Feb2024,GBS-C_Jun2024,GBS-C_Mar2013,GBS-E_Mar2013,GBS-W_Jun2024,Abundance
GBS-60_Mar13_bin.120,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__JAAOZN01;g__JAAOZN01;s__,0,0.1,0.2,0,0,1,0.1,0,1.7,0,3.2
UBA3855 sp947174625,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA3855;s__UBA3855 sp947174625,0,0,0,0,0,0,0,0,0,0,0
VXMF01 sp028819215,d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__UBA6623;g__VXMF01;s__VXMF01 sp028819215,0,0,0,0,0,0,0,0,0,0,0
DTU098 sp001512635,d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__DTU098;s__DTU098 sp001512635,0,0,0,0,0,0,0,0,0,0,0
JADCGN01 sp027483385,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__UBA2136;f__UBA6156;g__JADCGN01;s__JADCGN01 sp027483385,0,0,0,0,0,0,0,0,0,0,0
JAAOZN01 sp011605775,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__JAAOZN01;g__JAAOZN01;s__JAAOZN01 sp011605775,0,0.4,0.7,0,0,3.5,0.4,0,0.2,0,5.2
JAAOZP01 sp011605725,d__Archaea;p__Thermoproteota;c__EX4484-205;o__EX4484-205;f__JAAOZP01;g__JAAOZP01;s__JAAOZP01 sp011605725,0,0,0.1,0,0,0.1,0,0,0,0,0.2
Rossellomorea vietnamensis,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__Bacillaceae_B;g__Rossellomorea;s__Rossellomorea vietnamensis,0,0,0,0,0,0,0,0,0,0,0
HRBIN11 sp030550225,d__Bacteria;p__Acidobacteriota;c__HRBIN11;o__HRBIN11;f__HRBIN11;g__HRBIN11;s__HRBIN11 sp030550225,0,0,0.1,0,0,0,0,0,0,0,0.1
Hydrogenivirga sp026982025,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__Hydrogenivirga;s__Hydrogenivirga sp026982025,0,0,0,0,0,0,0,0,0,0,0
HRBIN01 sp002898355,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__HRBIN01;s__HRBIN01 sp002898355,0,0,0.1,0,0,0.1,0.1,0,0,0,0.3
Terraquivivens yellowstonensis,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Terraquivivens;s__Terraquivivens yellowstonensis,0,0.1,0.1,0,0,0.5,0.1,0,0,0,0.9
CALLZL01 sp937859575,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__CALLZL01;s__CALLZL01 sp937859575,0,0,0,0,0,0,0,0,0,0,0
JAADCS01 sp015494805,d__Bacteria;p__WOR-3;c__Hydrothermia;o__LBFQ01;f__LBFQ01;g__JAADCS01;s__JAADCS01 sp015494805,0,0,0,0,0,0,0,0,0,0,0
Caldarchaeum sp038740895,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__Caldarchaeum;s__Caldarchaeum sp038740895,0,0,0.1,0,0,0.1,0.2,0,0,0,0.5
Fervidibacter sp037446235,d__Bacteria;p__Armatimonadota;c__HRBIN17;o__HRBIN17;f__HRBIN17;g__Fervidibacter;s__Fervidibacter sp037446235,0,0.1,0.1,0,0.1,0.1,0.1,0.1,0,0,0.5
CAIQCK01 sp041667205,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Palsa-1439;f__CAIQCK01;g__CAIQCK01;s__CAIQCK01 sp041667205,0,0,0,0,0,0,0,0,0,0,0
UBA2270 sp013426795,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__UBA2270;s__UBA2270 sp013426795,0,0,0,0,0,0,0,0,0,0,0
JACIWB01 sp014361245,d__Archaea;p__Thermoplasmatota;c__E2;o__UBA202;f__JdFR-43;g__JACIWB01;s__JACIWB01 sp014361245,0,0,0.4,0,0,0.1,0,0,0,0,0.4
RUG12395 sp902778725,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG12395;s__RUG12395 sp902778725,0,0,0,0,0,0,0,0,0,0,0
UBA11358 sp037138135,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Limisphaerales;f__UBA11358;g__UBA11358;s__UBA11358 sp037138135,0,0,0,0,0,0,0,0,0,0,0
LS-NOB sp937891765,d__Bacteria;p__Nitrospinota;c__Nitrospinia;o__Nitrospinales;f__VA-1;g__LS-NOB;s__LS-NOB sp937891765,0,0,0,0,0,0,0,0,0,0,0
JBDKJU01 sp039796435,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Casimicrobiaceae;g__JBDKJU01;s__JBDKJU01 sp039796435,0,0,0,0,0,0,0,0,0,0,0
JAMWDI01 sp023819545,d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__JAFGKM01;g__JAMWDI01;s__JAMWDI01 sp023819545,0,0,0,0,0,0,0,0,0,0,0.1
Cryptobacteroides sp900767375,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Cryptobacteroides;s__Cryptobacteroides sp900767375,0,0,0,0,0,0,0,0,0,0,0
Thermodesulfobacterium sp003641645,d__Bacteria;p__Desulfobacterota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfobacteriaceae;g__Thermodesulfobacterium;s__Thermodesulfobacterium sp003641645,0,0,0,0,0,0,0,0,0,0,0.1
JACIXR01 sp014360465,d__Bacteria;p__Armatimonadota;c__JACIXR01;o__JACIXR01;f__JACIXR01;g__JACIXR01;s__JACIXR01 sp014360465,0,0,0,0,0,0,0,0,0,0,0
DTDR01 sp025060715,d__Bacteria;p__WOR-3;c__WOR-3;o__UBA2258;f__DTDR01;g__DTDR01;s__DTDR01 sp025060715,0,0,0,0,0,0,0,0,0,0,0.1
JAAYUI01 sp012517765,d__Bacteria;p__Caldisericota;c__Caldisericia;o__JAAYUI01;f__JAAYUI01;g__JAAYUI01;s__JAAYUI01 sp012517765,0,0,0,0,0,0,0,0,0,0,0
NAK82 sp036172345,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__4572-78;f__NAK82;g__NAK82;s__NAK82 sp036172345,0,0,0,0,0,0,0,0,0,0,0
JBFLVL01 sp040758495,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__JBFLVL01;g__JBFLVL01;s__JBFLVL01 sp040758495,0,0,0,0,0,0,0,0,0,0,0
Pauljensenia pyogenes_B,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia pyogenes_B,0,0,0,0,0,0,0,0,0,0,0
Roseiflexus sp025062325,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Roseiflexaceae;g__Roseiflexus;s__Roseiflexus sp025062325,0,0,0,0,0,0,0,0,0.1,0,0.1
UBA2224 sp035367355,d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentales;f__SLHB01;g__UBA2224;s__UBA2224 sp035367355,0,0,0,0,0,0,0,0,0,0,0
JBBRGK01 sp036741355,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__CAUJGQ01;f__CAUJGQ01;g__JBBRGK01;s__JBBRGK01 sp036741355,0,0,0,0,0,0,0,0,0,0,0
Caldarchaeum sp038844785,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__Caldarchaeum;s__Caldarchaeum sp038844785,0,0,0,0,0,0.1,0.1,0,0,0,0.2
JASLPR01 sp963577415,d__Bacteria;p__Chloroflexota;c__UBA11872;o__UBA11872;f__VXNJ01;g__JASLPR01;s__JASLPR01 sp963577415,0,0,0,0,0,0,0,0,0,0,0
UBA8904 sp012510495,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__UBA8904 sp012510495,0,0,0,0,0,0,0,0,0,0,0
GBS-C_Feb24_bin.080,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B24;f__B24;g__DTBU01;s__,0,0.4,0.8,0,0,20.6,0.7,0,0,0,22.6
Thermomicrobium sp023806465,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__Thermomicrobiaceae;g__Thermomicrobium;s__Thermomicrobium sp023806465,0,0,0,0,0,0,0,0,0,0,0
SURF-27 sp903844845,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA1222;g__SURF-27;s__SURF-27 sp903844845,0,0,0,0,0,0,0,0,0,0,0
JAVZCJ01 sp038874475,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__JAVZCJ01;g__JAVZCJ01;s__JAVZCJ01 sp038874475,0,0,0,0,0,0.1,0,0,0,0,0.2
2-12-FULL-53-21 sp902826595,d__Bacteria;p__Desulfobacterota_D;c__UBA1144;o__UBA2774;f__UBA2774;g__2-12-FULL-53-21;s__2-12-FULL-53-21 sp902826595,0,0,0,0,0,0,0,0,0,0,0
JAMWDI01 sp023818745,d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__JAFGKM01;g__JAMWDI01;s__JAMWDI01 sp023818745,0,0,0.1,0,0,0,0,0,0,0,0.1
Pedobacter sp016428855,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__Pedobacter sp016428855,0,0,0,0,0,0,0,0,8,0,8
GBS-C_Feb24_bin.156,d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__Hadarchaeales;f__Hadarchaeaceae;g__DYTO01;s__,0,0,0.2,0,0,2.5,0.1,0,0,0,2.8
Collinsella aerofaciens_Q,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_Q,0,0,0,0,0,0,0,0,0,0,0
JAFAHS01 sp030041155,d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__JAFAHS01;s__JAFAHS01 sp030041155,0,0,0,0,0,0,0,0,0,0,0
Geopsychrobacter sp009993495,d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__Geopsychrobacteraceae;g__Geopsychrobacter;s__Geopsychrobacter sp009993495,0,0,0,0,0,0,0,0,0,0,0
KatS3mg003_BPGC01.1,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosocaldaceae;g__Nitrosothermus;s__,0,0,0,0,0,0,0,0,0,0,0
Colwellia sp001440345,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia;s__Colwellia sp001440345,0,0,0,0,0,0,0,0,0,0,0
Hadarchaeum sp038851515,d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__Hadarchaeales;f__Hadarchaeaceae;g__Hadarchaeum;s__Hadarchaeum sp038851515,0,0,0,0,0,0,0,0,0,0,0
JBFGSX01 sp041581335,d__Archaea;p__Thermoplasmatota;c__E2;o__JACPAO01;f__JAHFTW01;g__JBFGSX01;s__JBFGSX01 sp041581335,0,0,0,0,0,0,0,0,0,0,0
WYZ-LMO6 sp004347925,d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__Hadarchaeales;f__WYZ-LMO6;g__WYZ-LMO6;s__WYZ-LMO6 sp004347925,0,0,0.4,0,0,0.7,0,0,0,0,1.1
E26-bin7 sp004377365,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__E26-bin7;f__E26-bin7;g__E26-bin7;s__E26-bin7 sp004377365,0,0,0,0,0,0,0,0,0,0,0
HyVt-206 sp011041825,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SpSt-600;f__SpSt-600;g__HyVt-206;s__HyVt-206 sp011041825,0,0,0,0,0,0,0,0,0,0,0.1
DTU098 sp002408725,d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__DTU098;s__DTU098 sp002408725,0,0,0,0,0,0,0,0,0,0,0
Sediminibacterium sp903938445,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium sp903938445,0,0,0,0,0,0,0,0,0,0,0
Prosthecobacter sp040381795,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter;s__Prosthecobacter sp040381795,0,0,0,0,0,0,0,0,0,0,0
Merdousia sp905214995,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Intestinicryptomonadaceae;g__Merdousia;s__Merdousia sp905214995,0,0,0,0,0,0,0,0,0,0,0
UBA1063 sp039803305,d__Bacteria;p__WOR-3;c__Hydrothermia;o__UBA1063;f__UBA1063;g__UBA1063;s__UBA1063 sp039803305,0,0,0,0,0,0,0,0,0,0,0
Gp13-AA77 sp035578005,d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__UBA7540;f__UBA7540;g__Gp13-AA77;s__Gp13-AA77 sp035578005,0,0,0,0,0,0,0,0,0,0,0
Pelotomaculum_B sp041645005,d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Pelotomaculaceae;g__Pelotomaculum_B;s__Pelotomaculum_B sp041645005,0,0,0,0,0,0,0,0,0,0,0
Kryptonium sp039630395,d__Bacteria;p__Bacteroidota_A;c__Kryptoniia;o__Kryptoniales;f__Kryptoniaceae;g__Kryptonium;s__Kryptonium sp039630395,0,0,0.1,0,0,0.1,0.1,0,0,0,0.4
MGBC164599 sp910575625,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC164599;s__MGBC164599 sp910575625,0,0,0,0,0,0,0,0,0,0,0
Woodwardiibium sp900754535,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-382;g__Woodwardiibium;s__Woodwardiibium sp900754535,0,0,0,0,0,0,0,0,0,0,0
Rossellomorea vietnamensis_A,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__Bacillaceae_B;g__Rossellomorea;s__Rossellomorea vietnamensis_A,0,0,0,0,0,0,0,0,0,0,0
Xenorhabdus vietnamensis,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Xenorhabdus;s__Xenorhabdus vietnamensis,0,0,0,0,0,0,0,0,0,0,0
Geocrenenecus arthurdayi,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Wolframiiraptoraceae;g__Geocrenenecus;s__Geocrenenecus arthurdayi,0,1,0.1,0.1,0,2.4,0.3,0,0,0,4.1
Rossellomorea vietnamensis_B,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__Bacillaceae_B;g__Rossellomorea;s__Rossellomorea vietnamensis_B,0,0,0,0,0,0,0,0,0,0,0
Dictyoglomus sp028276205,d__Bacteria;p__Dictyoglomota;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceae;g__Dictyoglomus;s__Dictyoglomus sp028276205,0,0,0,0,0,0,0,0,0,0,0.1
QXXE01 sp947575935,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__QXXE01;s__QXXE01 sp947575935,0,0,0,0,0,0,0,0,0,0,0
HR10 sp030550025,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__HR10;f__HR10;g__HR10;s__HR10 sp030550025,0,0,0,0,0,0,0,0,0,0,0.1
RAAP-2 sp036769405,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp036769405,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_D jejuni_B,d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D jejuni_B,0,0,0,0,0,0,0,0,0,0,0
Hydrogenivirga sp026981975,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__Hydrogenivirga;s__Hydrogenivirga sp026981975,0,0,0,0,0,0,0,0,0,0,0.1
SZUA-232 sp937900165,d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__Spongiisociaceae;g__SZUA-232;s__SZUA-232 sp937900165,0,0,0.2,0,0,0,0,0,0.1,0,0.3
UBA1062 sp018433085,d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__UBA1062 sp018433085,0,0,0,0,0,0,0,0,0,0,0
Caldarchaeum sp038890155,d__Archaea;p__Thermoproteota;c__Nitrososphaeria_A;o__Caldarchaeales;f__Caldarchaeaceae;g__Caldarchaeum;s__Caldarchaeum sp038890155,0,0,0.1,0,0,0.1,0.1,0,0.1,0,0.4
UBA11549 sp017539865,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-977;g__UBA11549;s__UBA11549 sp017539865,0,0,0,0,0,0,0,0,0.1,0,0.1
BRH-c8a sp000961575,d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfallaceae;g__BRH-c8a;s__BRH-c8a sp000961575,0,0,0,0,0,0,0,0,0,0,0
GBS-C_Feb24_bin.143,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__JACIWG01;f__JACIWG01;g__JACIWG01;s__,0,0,1.2,0,0,5.3,0.2,0,0.2,0,7
Xiamenia sp910577495,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Xiamenia;s__Xiamenia sp910577495,0,0,0,0,0,0,0,0,0,0,0
JAMWDI01 sp023818785,d__Bacteria;p__Ratteibacteria;c__UBA8468;o__B48-G9;f__JAFGKM01;g__JAMWDI01;s__JAMWDI01 sp023818785,0,0,0.1,0,0,0,0,0,0,0,0.1
WYZ-LMO10 sp004347955,d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__WYZ-LMO10;s__WYZ-LMO10 sp004347955,0,0,0.1,0,0,0.1,0,0,0.2,0,0.4
JBDRZD01 sp039803745,d__Bacteria;p__WOR-3;c__Hydrothermia;o__Hydrothermales;f__Hydrothermaceae;g__JBDRZD01;s__JBDRZD01 sp039803745,0,0,0.2,0,0,0.2,0,0,0,0,0.5
Hydrogenobacter sp023255875,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__Hydrogenobacter;s__Hydrogenobacter sp023255875,0,0,0,0,0,0,0,0,0,0,0
CALHIW01 sp038845975,d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__CALHIW01;f__CALHIW01;g__CALHIW01;s__CALHIW01 sp038845975,0,0,0.3,0,0,0.3,0,0,0,0,0.6
Kryptonium sp041640855,d__Bacteria;p__Bacteroidota_A;c__Kryptoniia;o__Kryptoniales;f__Kryptoniaceae;g__Kryptonium;s__Kryptonium sp041640855,0,0,0,0,0,0,0,0,0,0,0
WFWF01 sp015491275,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__WFWF01;s__WFWF01 sp015491275,0,0,0,0,0,0,0,0,0,0,0
Bacillus_BM vietnamensis_B,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__Bacillaceae_B;g__Bacillus_BM;s__Bacillus_BM vietnamensis_B,0,0,0,0,0,0,0,0,0,0,0
JANXAQ01 sp938042245,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__JANXAQ01;s__JANXAQ01 sp938042245,0,0,0,0,0,0,0,0,0.1,0,0.1
DATDQL01 sp035292305,d__Archaea;p__Thermoplasmatota;c__SW-10-69-26;o__JACQPN01;f__JAJPHT01;g__DATDQL01;s__DATDQL01 sp035292305,0,0,0,0,0,0,0,0,0,0,0
UBA8110 sp002726945,d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__UBA8110;s__UBA8110 sp002726945,0,0,0,0,0,0,0,0,0,0,0
Archaeoglobus sp029259415,d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Archaeoglobus;s__Archaeoglobus sp029259415,0,0,0,0,0,0.1,0,0,0,0,0.1
Hydrogenivirga sp015487835,d__Bacteria;p__Aquificota;c__Aquificia;o__Aquificales;f__Aquificaceae;g__Hydrogenivirga;s__Hydrogenivirga sp015487835,0,0,0,0,0,0,0,0,0,0,0
CALJEL01 sp947085365,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__CALJEL01;g__CALJEL01;s__CALJEL01 sp947085365,0,0,0.1,0,0,0,0,0,0,0,0.1
Paramuribaculum sp017620715,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp017620715,0,0,0,0,0,0,0,0,0,0,0
JAENZQ01 sp016841185,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__JAAYPU01;g__JAENZQ01;s__JAENZQ01 sp016841185,0,0,0,0,0,0,0,0,0,0,0
CAIZWN01 sp903936705,d__Bacteria;p__Myxococcota;c__UBA9042;o__DTJE01;f__DTJE01;g__CAIZWN01;s__CAIZWN01 sp903936705,0,0,0,0,0,0,0,0,0,0,0
JAOAFX01 sp036796695,d__Bacteria;p__WOR-3;c__WOR-3;o__SM23-42;f__JAOAFX01;g__JAOAFX01;s__JAOAFX01 sp036796695,0,0,0,0,0,0,0,0,0.2,0,0.2
Nitrospira_C sp946479785,d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira_C;s__Nitrospira_C sp946479785,0,0,0,0,0,0,0,0,0,0,0
HRBIN21 sp039630485,d__Bacteria;p__Bacteroidota_A;c__Kapaibacteriia;o__Kapaibacteriales;f__HRBIN21;g__HRBIN21;s__HRBIN21 sp039630485,0,0,0,0,0,0,0,0,0,0,0
SXXK01 sp963977705,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__SXXK01;s__SXXK01 sp963977705,0,0,0,0,0,0,0,0,0.2,0,0.2
JANXAQ01 sp029550925,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Thermoguttaceae;g__JANXAQ01;s__JANXAQ01 sp029550925,0,0,0,0,0,0,0,0,0.1,0,0.1
DATEUP01 sp035283065,d__Archaea;p__Thermoplasmatota;c__DTKX01;o__DTKX01;f__DATEUP01;g__DATEUP01;s__DATEUP01 sp035283065,0,0,0,0,0,0,0,0,0,0,0
CALJEL01 sp036822495,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__CALJEL01;g__CALJEL01;s__CALJEL01 sp036822495,0,0,0.3,0,0,0,0,0,0.5,0,0.8
Bacillus_BM vietnamensis_A,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_B;f__Bacillaceae_B;g__Bacillus_BM;s__Bacillus_BM vietnamensis_A,0,0,0,0,0,0,0,0,0,0,0
RUG572 sp017459225,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__RFP12;f__UBA1067;g__RUG572;s__RUG572 sp017459225,0,0,0,0,0,0,0,0,0,0,0
Terasakiella magnetica,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Terasakiellaceae;g__Terasakiella;s__Terasakiella magnetica,0,0,0,0,0,0,0,0,0,0,0
JAADCS01 sp027003075,d__Bacteria;p__WOR-3;c__Hydrothermia;o__LBFQ01;f__LBFQ01;g__JAADCS01;s__JAADCS01 sp027003075,0,0,0,0,0,0,0,0,0,0,0
Thermodesulfobacterium sp036781525,d__Bacteria;p__Desulfobacterota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfobacteriaceae;g__Thermodesulfobacterium;s__Thermodesulfobacterium sp036781525,0,0,0,0,0,0,0,0,0,0,0.1
Fervidibacter sp025060205,d__Bacteria;p__Armatimonadota;c__HRBIN17;o__HRBIN17;f__HRBIN17;g__Fervidibacter;s__Fervidibacter sp025060205,0,0.1,0.1,0,0.1,0.1,0,0.1,0,0,0.6
WHTF01 sp040877705,d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__UBA9968;g__WHTF01;s__WHTF01 sp040877705,0,0,0,0,0,0,0,0,0,0,0
JACTUA01 sp015660865,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__JACTUA01;g__JACTUA01;s__JACTUA01 sp015660865,0,0,0,0,0,0,0,0,0,0,0
HRBIN11 sp025061865,d__Bacteria;p__Acidobacteriota;c__HRBIN11;o__HRBIN11;f__HRBIN11;g__HRBIN11;s__HRBIN11 sp025061865,0,0,0.1,0,0,0,0,0,0,0,0.1
SbD1 sp031292195,d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__SbD1;s__SbD1 sp031292195,0,0,0,0,0,0,0,0,0,0,0
Nitrosocaldus sp938030895,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrosocaldaceae;g__Nitrosocaldus;s__Nitrosocaldus sp938030895,0,0,0,0,0,0,0,0,0,0,0
DTDR01 sp938040315,d__Bacteria;p__WOR-3;c__WOR-3;o__UBA2258;f__DTDR01;g__DTDR01;s__DTDR01 sp938040315,0,0,0,0,0,0,0,0,0,0,0.1
UBA8904 sp003506745,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__UBA8904 sp003506745,0,0,0,0,0,0,0,0,0,0,0
Collinsella sp900542895,d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900542895,0,0,0,0,0,0,0,0,0,0,0
GBS-C_Feb24_bin.109,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__DTEX01;g__DTEX01;s__,0,0,0.9,0,0,6.2,0.4,0,0,0,7.5
Thermodesulfobacterium syntrophicum,d__Bacteria;p__Desulfobacterota;c__Thermodesulfobacteria;o__Thermodesulfobacteriales;f__Thermodesulfobacteriaceae;g__Thermodesulfobacterium;s__Thermodesulfobacterium syntrophicum,0,0,0,0,0,0.1,0,0,0,0,0.1
Naka2016 sp003731685,d__Bacteria;p__Bacteroidota_A;c__Kapaibacteriia;o__Kapaibacteriales;f__UBA2268;g__Naka2016;s__Naka2016 sp003731685,0,0,0,0,0,0,0,0,0.3,0,0.3
